period,manager_type,sector,net_flow,gross_flow
2024-09-30,Asset Manager - Index/Active,Information Technology,79102908917.04005,82678446901.32462
2024-09-30,Asset Manager - Index/Active,Materials,708639158.9826678,1032371956.6051013
2024-09-30,Asset Manager - Index/Active,Real Estate,2502431745.340288,2658007394.7539196
2024-09-30,Asset Manager - Index/Active,Unclassified,27984431353.45249,85833597193.5698
2024-09-30,Asset Manager - Index/Active,Utilities,1549328811.5457432,1648548624.0339885
2024-09-30,Asset Manager - Value,Communication Services,-999205115.6593342,1898454091.9404087
2024-09-30,Asset Manager - Value,Consumer Discretionary,11022777.041735329,457891255.7573008
2024-09-30,Asset Manager - Value,Consumer Staples,1487193461.4966042,2445294404.1023207
2024-09-30,Asset Manager - Value,ETF - Broad Equity,4097353.3029487142,4097353.3029487142
2024-09-30,Asset Manager - Value,ETF - Fixed Income,444657.0,444657.0
2024-09-30,Asset Manager - Value,ETF - International Equity,92717.0,92717.0
2024-09-30,Asset Manager - Value,Energy,-16852992.2893714,420603930.0921431
2024-09-30,Asset Manager - Value,Financials,-3598025976.33568,5643003930.07656
2024-09-30,Asset Manager - Value,Health Care,701308285.4885145,901811386.4343911
2024-09-30,Asset Manager - Value,Industrials,200395874.55190066,325849457.56367064
2024-09-30,Asset Manager - Value,Information Technology,-1527114829.355648,1568874900.522146
2024-09-30,Asset Manager - Value,Materials,-49658.67774936062,49658.67774936062
2024-09-30,Asset Manager - Value,Real Estate,59841364.03024546,61217604.84613558
2024-09-30,Asset Manager - Value,Unclassified,15669513169.73406,26741930428.25669
2024-09-30,Asset Manager - Value,Utilities,-25783380.0,25783380.0
2024-09-30,Conglomerate / Long-only Value,Communication Services,-2656919002.8457994,2656919002.8457994
2024-09-30,Conglomerate / Long-only Value,Consumer Discretionary,442531408.54476714,960763739.4552329
2024-09-30,Conglomerate / Long-only Value,Consumer Staples,0.0,0.0
2024-09-30,Conglomerate / Long-only Value,ETF - Broad Equity,0.0,0.0
2024-09-30,Conglomerate / Long-only Value,Energy,0.0,0.0
2024-09-30,Conglomerate / Long-only Value,Financials,-9721436724.888794,9721436724.888794
2024-09-30,Conglomerate / Long-only Value,Health Care,0.0,0.0
2024-09-30,Conglomerate / Long-only Value,Industrials,1109473.1993775286,1109473.1993775286
2024-09-30,Conglomerate / Long-only Value,Information Technology,-23300000000.0,23300000000.0
2024-09-30,Conglomerate / Long-only Value,Materials,0.0,0.0
2024-09-30,Conglomerate / Long-only Value,Unclassified,1715431037.0,3258401837.0
2024-09-30,Family Office - Macro,Communication Services,-95934407.411438,98198067.411438
2024-09-30,Family Office - Macro,Consumer Discretionary,-33811218.93788918,399437052.78117853
2024-09-30,Family Office - Macro,Consumer Staples,-66518805.97761829,66578360.0960793
2024-09-30,Family Office - Macro,ETF - Broad Equity,1120824362.2945352,1728523913.094535
2024-09-30,Family Office - Macro,ETF - Fixed Income,-195108826.0,195108826.0
2024-09-30,Family Office - Macro,ETF - International Equity,0.0,0.0
2024-09-30,Family Office - Macro,ETF - Sector,234496923.6,234496923.6
2024-09-30,Family Office - Macro,Energy,44760639.97986363,48290085.62735622
2024-09-30,Family Office - Macro,Financials,76463062.73847347,167800413.888293
2024-09-30,Family Office - Macro,Health Care,-192256294.1934378,331856136.0923397
2024-09-30,Family Office - Macro,Industrials,10143896.332961868,32302118.08423984
2024-09-30,Family Office - Macro,Information Technology,-225640248.48765758,401496424.4876576
2024-09-30,Family Office - Macro,Materials,9995172.16179413,9995172.16179413
2024-09-30,Family Office - Macro,Real Estate,-35453.37641579156,35453.37641579156
2024-09-30,Family Office - Macro,Unclassified,510797238.6479637,2347278308.0275154
2024-09-30,Family Office - Macro,Utilities,-40222622.0,48409468.0
2024-09-30,Foundation / Endowment,Consumer Discretionary,0.0,0.0
2024-09-30,Foundation / Endowment,Consumer Staples,0.0,0.0
2024-09-30,Foundation / Endowment,Financials,-1142636413.0973854,1142636413.0973854
2024-09-30,Foundation / Endowment,Health Care,0.0,0.0
2024-09-30,Foundation / Endowment,Industrials,0.0,0.0
2024-09-30,Foundation / Endowment,Information Technology,-2552690204.9795136,2552690204.9795136
2024-09-30,Foundation / Endowment,Unclassified,-250440000.0259049,995159999.8996403
2024-09-30,Hedge Fund - Activist,Communication Services,147413826.99518424,1500098802.5140555
2024-09-30,Hedge Fund - Activist,Consumer Discretionary,872080877.8753769,1621867542.5993178
2024-09-30,Hedge Fund - Activist,Consumer Staples,0.0,0.0
2024-09-30,Hedge Fund - Activist,ETF - Broad Equity,1221469912.8100293,7368498312.810029
2024-09-30,Hedge Fund - Activist,ETF - Fixed Income,-170462800.0,170462800.0
2024-09-30,Hedge Fund - Activist,ETF - Sector,840771800.0,1000787800.0
2024-09-30,Hedge Fund - Activist,Energy,-1340630300.0,1340630300.0
2024-09-30,Hedge Fund - Activist,Financials,-340564250.0,546006890.0
2024-09-30,Hedge Fund - Activist,Health Care,-225070711.70215935,226402711.70215935
2024-09-30,Hedge Fund - Activist,Industrials,-7526664.60272055,7526664.60272055
2024-09-30,Hedge Fund - Activist,Information Technology,129555072.39331746,451288627.60668254
2024-09-30,Hedge Fund - Activist,Materials,0.0,0.0
2024-09-30,Hedge Fund - Activist,Real Estate,44381500.0,44381500.0
2024-09-30,Hedge Fund - Activist,Unclassified,3701810569.4582143,7564683832.028789
2024-09-30,Hedge Fund - Activist,Utilities,0.0,0.0
2024-09-30,Hedge Fund - Contrarian Value,Consumer Discretionary,52699068.0,52699068.0
2024-09-30,Hedge Fund - Contrarian Value,Health Care,1884743.2,1884743.2
2024-09-30,Hedge Fund - Contrarian Value,Unclassified,8821240.66,28131398.34
2024-09-30,Hedge Fund - Event Driven,Communication Services,-764405450.0,977910950.0
2024-09-30,Hedge Fund - Event Driven,Consumer Discretionary,-398205307.0,607509307.0
2024-09-30,Hedge Fund - Event Driven,Energy,15642000.0,15642000.0
2024-09-30,Hedge Fund - Event Driven,Financials,-47516049.99999997,621755950.0
2024-09-30,Hedge Fund - Event Driven,Health Care,71234000.0,126838000.0
2024-09-30,Hedge Fund - Event Driven,Industrials,-137769200.0,167486800.0
2024-09-30,Hedge Fund - Event Driven,Information Technology,-689521820.0,717837530.0
2024-09-30,Hedge Fund - Event Driven,Materials,0.0,0.0
2024-09-30,Hedge Fund - Event Driven,Real Estate,0.0,0.0
2024-09-30,Hedge Fund - Event Driven,Unclassified,245854912.8818971,1638787775.2053428
2024-09-30,Hedge Fund - Event Driven,Utilities,0.0,0.0
2024-09-30,Hedge Fund - Global Macro,Communication Services,-185117346.7562481,629135604.1308392
2024-09-30,Hedge Fund - Global Macro,Consumer Discretionary,-502621448.84050447,1812170597.6885655
2024-09-30,Hedge Fund - Global Macro,Consumer Staples,-1742804922.321096,2062598228.4659736
2024-09-30,Hedge Fund - Global Macro,ETF - Broad Equity,5784353351.489639,6366584961.719363
2024-09-30,Hedge Fund - Global Macro,ETF - Commodity,14576795.398538487,77886051.50789607
2024-09-30,Hedge Fund - Global Macro,ETF - Fixed Income,-41172418.85580507,49768581.432456635
2024-09-30,Hedge Fund - Global Macro,ETF - International Equity,239039761.97799933,362848537.45487165
2024-09-30,Hedge Fund - Global Macro,ETF - Sector,79797635.32376572,193870686.87717155
2024-09-30,Hedge Fund - Global Macro,ETF - Thematic,-3969703.0,3969703.0
2024-09-30,Hedge Fund - Global Macro,Energy,387481998.7055409,1144718587.9291685
2024-09-30,Hedge Fund - Global Macro,Financials,159205673.74198273,1622068033.150817
2024-09-30,Hedge Fund - Global Macro,Health Care,-778289909.5522144,1549321008.3008287
2024-09-30,Hedge Fund - Global Macro,Industrials,99193755.55552146,713713130.0940291
2024-09-30,Hedge Fund - Global Macro,Information Technology,605737795.6498218,2829870227.9516015
2024-09-30,Hedge Fund - Global Macro,Materials,87016299.85700366,329925741.3744661
2024-09-30,Hedge Fund - Global Macro,Real Estate,59902916.25400736,691153151.902275
2024-09-30,Hedge Fund - Global Macro,Unclassified,202619217.779336,8697916219.576288
2024-09-30,Hedge Fund - Global Macro,Utilities,-609738.5109553132,69391797.90762588
2024-09-30,Hedge Fund - Long/Short,Communication Services,-122224671.08031225,2815495846.399291
2024-09-30,Hedge Fund - Long/Short,Consumer Discretionary,-1385436777.0440135,3429063686.8427296
2024-09-30,Hedge Fund - Long/Short,Consumer Staples,-276028807.74867374,487154438.7074812
2024-09-30,Hedge Fund - Long/Short,ETF - Broad Equity,41151807.0,41151807.0
2024-09-30,Hedge Fund - Long/Short,ETF - Sector,7132120.0,7132120.0
2024-09-30,Hedge Fund - Long/Short,Energy,83333476.6339677,1003536697.0601192
2024-09-30,Hedge Fund - Long/Short,Financials,1731781340.2630808,5257612223.062917
2024-09-30,Hedge Fund - Long/Short,Health Care,-373513375.28207386,3372637340.249547
2024-09-30,Hedge Fund - Long/Short,Industrials,-82130463.62527895,745712636.9980792
2024-09-30,Hedge Fund - Long/Short,Information Technology,706222964.192151,2578010174.9346943
2024-09-30,Hedge Fund - Long/Short,Materials,-95678561.35281743,164026497.4928791
2024-09-30,Hedge Fund - Long/Short,Real Estate,-146301022.9647693,277905440.4107079
2024-09-30,Hedge Fund - Long/Short,Unclassified,-919486241.4301788,17323790855.15935
2024-09-30,Hedge Fund - Long/Short,Utilities,-95368728.58926916,121995228.62275213
2024-09-30,Hedge Fund - Long/Short Growth,Communication Services,414208664.1820756,1109493246.4074755
2024-09-30,Hedge Fund - Long/Short Growth,Consumer Discretionary,2352508221.682776,3316415338.0501213
2024-09-30,Hedge Fund - Long/Short Growth,Consumer Staples,-265923422.00445068,265923422.00445068
2024-09-30,Hedge Fund - Long/Short Growth,ETF - Broad Equity,156739309.0,156739309.0
2024-09-30,Hedge Fund - Long/Short Growth,Energy,1096642092.7221413,1096642092.7221413
2024-09-30,Hedge Fund - Long/Short Growth,Financials,-23981553.530843794,1466507361.0022745
2024-09-30,Hedge Fund - Long/Short Growth,Health Care,24382433.788219973,275266259.98904246
2024-09-30,Hedge Fund - Long/Short Growth,Industrials,-189655447.22942394,189655447.22942394
2024-09-30,Hedge Fund - Long/Short Growth,Information Technology,-2304629764.7696953,6280430822.442127
2024-09-30,Hedge Fund - Long/Short Growth,Real Estate,-270129655.0,270129655.0
2024-09-30,Hedge Fund - Long/Short Growth,Unclassified,1026995028.3439006,5861746969.957447
2024-09-30,Hedge Fund - Long/Short Growth,Utilities,6383452.01,6383452.01
2024-09-30,Hedge Fund - Multi-strategy,Communication Services,1611943981.7515767,13857983051.816816
2024-09-30,Hedge Fund - Multi-strategy,Consumer Discretionary,-3159976267.874422,28324969185.52718
2024-09-30,Hedge Fund - Multi-strategy,Consumer Staples,-542135074.5322367,8250919382.206638
2024-09-30,Hedge Fund - Multi-strategy,ETF - Broad Equity,7665606443.046002,35609342313.09532
2024-09-30,Hedge Fund - Multi-strategy,ETF - Commodity,973438008.7914358,2545577070.9618073
2024-09-30,Hedge Fund - Multi-strategy,ETF - Fixed Income,-1440817069.318227,4409957840.618664
2024-09-30,Hedge Fund - Multi-strategy,ETF - International Equity,293935337.7342919,2334620006.141287
2024-09-30,Hedge Fund - Multi-strategy,ETF - Sector,1600683377.8073802,7477341316.87959
2024-09-30,Hedge Fund - Multi-strategy,ETF - Thematic,-170922514.4853572,286041843.52660674
2024-09-30,Hedge Fund - Multi-strategy,Energy,-445604754.1519141,11898541397.082954
2024-09-30,Hedge Fund - Multi-strategy,Financials,-3307595467.490477,27834497241.53469
2024-09-30,Hedge Fund - Multi-strategy,Health Care,-2303691629.0200524,24801040424.728188
2024-09-30,Hedge Fund - Multi-strategy,Industrials,-1335048018.6738605,7923676172.631547
2024-09-30,Hedge Fund - Multi-strategy,Information Technology,1278223128.4950352,44769834579.11449
2024-09-30,Hedge Fund - Multi-strategy,Materials,-267134983.5956431,3168768799.4342575
2024-09-30,Hedge Fund - Multi-strategy,Real Estate,162547041.0011602,2492383719.191104
2024-09-30,Hedge Fund - Multi-strategy,Unclassified,-7309999682.670335,140151199061.61096
2024-09-30,Hedge Fund - Multi-strategy,Utilities,-172664825.66436768,1680853766.3699238
2024-09-30,Hedge Fund - Opportunistic,Communication Services,-186738588.8363412,186738588.8363412
2024-09-30,Hedge Fund - Opportunistic,Consumer Discretionary,545093454.9707232,753694954.9707232
2024-09-30,Hedge Fund - Opportunistic,ETF - Broad Equity,-35116900.0,35116900.0
2024-09-30,Hedge Fund - Opportunistic,Energy,70268332.6,111898871.4
2024-09-30,Hedge Fund - Opportunistic,Health Care,-6139139.999999999,6139139.999999999
2024-09-30,Hedge Fund - Opportunistic,Industrials,-127780750.0,127780750.0
2024-09-30,Hedge Fund - Opportunistic,Information Technology,-338024599.308455,338024599.308455
2024-09-30,Hedge Fund - Opportunistic,Unclassified,193667547.25,463584347.25
2024-09-30,Hedge Fund - Quant,Communication Services,2426768402.9872036,8138329176.607409
2024-09-30,Hedge Fund - Quant,Consumer Discretionary,-1964142210.357073,14092345275.026836
2024-09-30,Hedge Fund - Quant,Consumer Staples,-482885114.8160281,4035259403.6681156
2024-09-30,Hedge Fund - Quant,ETF - Broad Equity,912359661.590685,7823267917.468652
2024-09-30,Hedge Fund - Quant,ETF - Commodity,135498151.3617227,350648617.1787508
2024-09-30,Hedge Fund - Quant,ETF - Fixed Income,1031883502.8380709,1615707151.487012
2024-09-30,Hedge Fund - Quant,ETF - International Equity,276206379.9311101,535463332.4240529
2024-09-30,Hedge Fund - Quant,ETF - Sector,526134156.37978095,1103445417.5855787
2024-09-30,Hedge Fund - Quant,ETF - Thematic,-4466098.123668172,26123889.576480802
2024-09-30,Hedge Fund - Quant,Energy,-301252747.801881,5795078166.4094925
2024-09-30,Hedge Fund - Quant,Financials,-506596465.30273926,15289017141.310364
2024-09-30,Hedge Fund - Quant,Health Care,1421260202.7790377,13075368188.303116
2024-09-30,Hedge Fund - Quant,Industrials,-331173965.14257824,4952219719.767656
2024-09-30,Hedge Fund - Quant,Information Technology,3242915192.433545,20818534574.50591
2024-09-30,Hedge Fund - Quant,Materials,762668584.6551661,2454524705.27336
2024-09-30,Hedge Fund - Quant,Real Estate,108742694.94628523,1199215215.034528
2024-09-30,Hedge Fund - Quant,Unclassified,7514510134.996411,76495425565.36093
2024-09-30,Hedge Fund - Quant,Utilities,550345113.0154743,925770307.8489182
2024-09-30,Hedge Fund - Value,Communication Services,22779541.34386371,22853047.34386371
2024-09-30,Hedge Fund - Value,Consumer Discretionary,2040.9999999999998,2040.9999999999998
